,event,channel,time,time_len,integral,ampl,npeaks,is_sat
162,11,CH1,1.842475e-06,3.199999999999817e-09,2.767678571428779e-13,0.0001729799107142857,0.0,False
163,11,CH1,2.452075e-06,1.5840000000000004e-07,4.1051583333336415e-11,0.0003764025297619048,0.0,False
164,11,CH1,3.168875e-06,1.4560000000000035e-07,3.955267857143154e-11,0.00035542038690476187,0.0,False
165,11,CH1,4.668075e-06,1.0079999999999995e-07,3.09656785714309e-11,0.0004612239583333333,0.0,False
166,11,CH1,4.789675e-06,3.2000000000002404e-09,2.7569642857144926e-13,0.00017231026785714283,0.0,False
167,11,CH1,6.114475e-06,3.1200000000000057e-07,2.858545119047834e-10,0.0017519233630952378,1.0,False
168,11,CH1,7.664875e-06,3.343999999999997e-07,3.3945926190478736e-10,0.0016588430059523806,2.0,False
169,12,CH1,-1.818965e-06,1.535999999999999e-07,7.107044642857674e-11,0.0007826525297619046,0.0,False
170,12,CH1,-1.630165e-06,3.199999999999986e-08,5.995732142857592e-12,0.00021278645833333327,0.0,False
171,12,CH1,-1.596565e-06,1.5999999999999084e-09,0.0,,0.0,False
172,12,CH1,-1.447765e-06,3.424000000000001e-07,1.8332691071429945e-10,0.0011702269345238094,1.0,False
173,12,CH1,-1.092565e-06,1.6000000000001202e-09,0.0,,0.0,False
174,12,CH1,-1.7365e-08,1.6064e-06,5.967696494048067e-09,0.01576881324404762,3.0,False
175,12,CH1,1.622635e-06,2.3999999999999897e-08,4.151416666666978e-12,0.00019359002976190474,0.0,False
176,12,CH1,1.835435e-06,3.9360000000000014e-07,4.20351934523841e-10,0.002922905505952381,1.0,False
177,12,CH1,2.669035e-06,2.239999999999999e-07,1.0254227976191246e-10,0.0008150930059523809,1.0,False
178,12,CH1,3.547435e-06,3.2479999999999984e-07,1.0781770238096046e-10,0.0005920275297619048,1.0,False
179,12,CH1,4.459435e-06,5.120000000000046e-08,1.1517184523810387e-11,0.00027647693452380947,0.0,False
180,12,CH1,4.512235e-06,6.400000000000481e-09,8.374464285714913e-13,0.00017573288690476188,0.0,False
181,12,CH1,4.529835e-06,3.359999999999998e-08,6.075119047619503e-12,0.00020356026785714283,0.0,False
